# E (eV) pdos(E) 
 16.729  0.392E-01
 16.829  0.175E-01
 16.929  0.396E-01
 17.029  0.654E-01
 17.129  0.268E-01
 17.229  0.200E-01
 17.329  0.338E-01
 17.429  0.580E-01
 17.529  0.250E-01
 17.629  0.296E-01
 17.729  0.554E-01
 17.829  0.780E-02
 17.929  0.250E-02
 18.029  0.436E-01
 18.129  0.210E-01
 18.229  0.170E-02
 18.329  0.132E-01
 18.429  0.300E-01
 18.529  0.126E-01
 18.629  0.118E-01
 18.729  0.230E-01
 18.829  0.330E-02
 18.929  0.278E-01
 19.029  0.172E-01
 19.129  0.153E-02
 19.229  0.588E-02
 19.329  0.132E-01
 19.429  0.970E-02
 19.529  0.556E-03
 19.629  0.290E-02
 19.729  0.624E-02
 19.829  0.186E-01
 19.929  0.976E-03
 20.029  0.500E-05
 20.129  0.185E-02
 20.229  0.168E-01
 20.329  0.878E-02
 20.429  0.306E-02
 20.529  0.558E-02
 20.629  0.664E-02
 20.729  0.103E-02
 20.829  0.508E-02
 20.929  0.183E-02
 21.029  0.264E-02
 21.129  0.105E-02
 21.229  0.234E-03
 21.329  0.164E-05
 21.429  0.156E-09
 21.529  0.228E-15
