# E (eV) pdos(E) 
 16.729  0.794E-01
 16.829  0.551E-01
 16.929  0.126E+00
 17.029  0.181E+00
 17.129  0.782E-01
 17.229  0.622E-01
 17.329  0.900E-01
 17.429  0.229E+00
 17.529  0.150E+00
 17.629  0.700E-01
 17.729  0.187E+00
 17.829  0.408E-01
 17.929  0.197E-01
 18.029  0.228E+00
 18.129  0.810E-01
 18.229  0.237E-01
 18.329  0.930E-01
 18.429  0.149E+00
 18.529  0.646E-01
 18.629  0.596E-01
 18.729  0.122E+00
 18.829  0.333E-01
 18.929  0.113E+00
 19.029  0.118E+00
 19.129  0.355E-01
 19.229  0.651E-01
 19.329  0.117E+00
 19.429  0.521E-01
 19.529  0.706E-01
 19.629  0.779E-01
 19.729  0.706E-01
 19.829  0.115E+00
 19.929  0.306E-01
 20.029  0.113E-01
 20.129  0.503E-01
 20.229  0.882E-01
 20.329  0.444E-01
 20.429  0.196E-01
 20.529  0.544E-01
 20.629  0.612E-01
 20.729  0.132E-01
 20.829  0.695E-01
 20.929  0.310E-01
 21.029  0.746E-01
 21.129  0.485E-01
 21.229  0.157E-01
 21.329  0.104E-02
 21.429  0.762E-04
 21.529  0.832E-07
