# E (eV) pdos(E) 
 16.729  0.402E-01
 16.829  0.376E-01
 16.929  0.868E-01
 17.029  0.116E+00
 17.129  0.514E-01
 17.229  0.422E-01
 17.329  0.562E-01
 17.429  0.171E+00
 17.529  0.125E+00
 17.629  0.404E-01
 17.729  0.131E+00
 17.829  0.330E-01
 17.929  0.172E-01
 18.029  0.185E+00
 18.129  0.600E-01
 18.229  0.220E-01
 18.329  0.798E-01
 18.429  0.119E+00
 18.529  0.520E-01
 18.629  0.478E-01
 18.729  0.990E-01
 18.829  0.300E-01
 18.929  0.854E-01
 19.029  0.100E+00
 19.129  0.340E-01
 19.229  0.592E-01
 19.329  0.104E+00
 19.429  0.424E-01
 19.529  0.700E-01
 19.629  0.750E-01
 19.729  0.644E-01
 19.829  0.960E-01
 19.929  0.296E-01
 20.029  0.113E-01
 20.129  0.484E-01
 20.229  0.714E-01
 20.329  0.356E-01
 20.429  0.166E-01
 20.529  0.488E-01
 20.629  0.546E-01
 20.729  0.122E-01
 20.829  0.644E-01
 20.929  0.292E-01
 21.029  0.720E-01
 21.129  0.474E-01
 21.229  0.155E-01
 21.329  0.104E-02
 21.429  0.762E-04
 21.529  0.832E-07
