#  E (eV)   dos(E)     Int dos(E) EFermi =    6.477 eV
  -3.837  0.5657E+00  0.6324E+00
  -3.827  0.5688E+00  0.6381E+00
  -3.817  0.5723E+00  0.6438E+00
  -3.807  0.5759E+00  0.6495E+00
  -3.797  0.5797E+00  0.6553E+00
  -3.787  0.5835E+00  0.6611E+00
  -3.777  0.5875E+00  0.6670E+00
  -3.767  0.5916E+00  0.6729E+00
  -3.757  0.5957E+00  0.6788E+00
  -3.747  0.6000E+00  0.6848E+00
  -3.737  0.6044E+00  0.6908E+00
  -3.727  0.6089E+00  0.6969E+00
  -3.717  0.6134E+00  0.7030E+00
  -3.707  0.6181E+00  0.7091E+00
  -3.697  0.6229E+00  0.7153E+00
  -3.687  0.6279E+00  0.7216E+00
  -3.677  0.6329E+00  0.7279E+00
  -3.667  0.6380E+00  0.7343E+00
  -3.657  0.6431E+00  0.7407E+00
  -3.647  0.6482E+00  0.7471E+00
  -3.637  0.6533E+00  0.7536E+00
  -3.627  0.6585E+00  0.7602E+00
  -3.617  0.6636E+00  0.7668E+00
  -3.607  0.6686E+00  0.7735E+00
  -3.597  0.6734E+00  0.7802E+00
  -3.587  0.6791E+00  0.7869E+00
  -3.577  0.6849E+00  0.7937E+00
  -3.567  0.6909E+00  0.8006E+00
  -3.557  0.6970E+00  0.8076E+00
  -3.547  0.7032E+00  0.8146E+00
  -3.537  0.7095E+00  0.8216E+00
  -3.527  0.7159E+00  0.8288E+00
  -3.517  0.7225E+00  0.8359E+00
  -3.507  0.7292E+00  0.8432E+00
  -3.497  0.7360E+00  0.8505E+00
  -3.487  0.7430E+00  0.8579E+00
  -3.477  0.7518E+00  0.8654E+00
  -3.467  0.7838E+00  0.8730E+00
  -3.457  0.8184E+00  0.8811E+00
  -3.447  0.8324E+00  0.8894E+00
  -3.437  0.8450E+00  0.8977E+00
  -3.427  0.8563E+00  0.9063E+00
  -3.417  0.8663E+00  0.9149E+00
  -3.407  0.8750E+00  0.9236E+00
  -3.397  0.8824E+00  0.9324E+00
  -3.387  0.8885E+00  0.9412E+00
  -3.377  0.8932E+00  0.9501E+00
  -3.367  0.8961E+00  0.9591E+00
  -3.357  0.8931E+00  0.9680E+00
  -3.347  0.8834E+00  0.9769E+00
  -3.337  0.8669E+00  0.9857E+00
  -3.327  0.8613E+00  0.9943E+00
  -3.317  0.8587E+00  0.1003E+01
  -3.307  0.8562E+00  0.1011E+01
  -3.297  0.8538E+00  0.1020E+01
  -3.287  0.8515E+00  0.1029E+01
  -3.277  0.8494E+00  0.1037E+01
  -3.267  0.8474E+00  0.1046E+01
  -3.257  0.8455E+00  0.1054E+01
  -3.247  0.8438E+00  0.1062E+01
  -3.237  0.8422E+00  0.1071E+01
  -3.227  0.8407E+00  0.1079E+01
  -3.217  0.8394E+00  0.1088E+01
  -3.207  0.8382E+00  0.1096E+01
  -3.197  0.8368E+00  0.1104E+01
  -3.187  0.8354E+00  0.1113E+01
  -3.177  0.8340E+00  0.1121E+01
  -3.167  0.8324E+00  0.1129E+01
  -3.157  0.8308E+00  0.1138E+01
  -3.147  0.8292E+00  0.1146E+01
  -3.137  0.8274E+00  0.1154E+01
  -3.127  0.8256E+00  0.1163E+01
  -3.117  0.8171E+00  0.1171E+01
  -3.107  0.8111E+00  0.1179E+01
  -3.097  0.8083E+00  0.1187E+01
  -3.087  0.8074E+00  0.1195E+01
  -3.077  0.8062E+00  0.1203E+01
  -3.067  0.8044E+00  0.1211E+01
  -3.057  0.8023E+00  0.1219E+01
  -3.047  0.7996E+00  0.1227E+01
  -3.037  0.7967E+00  0.1235E+01
  -3.027  0.7954E+00  0.1243E+01
  -3.017  0.7960E+00  0.1251E+01
  -3.007  0.7983E+00  0.1259E+01
  -2.997  0.8024E+00  0.1267E+01
  -2.987  0.8053E+00  0.1275E+01
  -2.977  0.8001E+00  0.1283E+01
  -2.967  0.7936E+00  0.1291E+01
  -2.957  0.7872E+00  0.1299E+01
  -2.947  0.7811E+00  0.1307E+01
  -2.937  0.7752E+00  0.1315E+01
  -2.927  0.7695E+00  0.1323E+01
  -2.917  0.7641E+00  0.1330E+01
  -2.907  0.7589E+00  0.1338E+01
  -2.897  0.7540E+00  0.1345E+01
  -2.887  0.7493E+00  0.1353E+01
  -2.877  0.7449E+00  0.1360E+01
  -2.867  0.7407E+00  0.1368E+01
  -2.857  0.7367E+00  0.1375E+01
  -2.847  0.7328E+00  0.1383E+01
  -2.837  0.7280E+00  0.1390E+01
  -2.827  0.7233E+00  0.1397E+01
  -2.817  0.7188E+00  0.1404E+01
  -2.807  0.7145E+00  0.1411E+01
  -2.797  0.7103E+00  0.1419E+01
  -2.787  0.7063E+00  0.1426E+01
  -2.777  0.7023E+00  0.1433E+01
  -2.767  0.6985E+00  0.1440E+01
  -2.757  0.6948E+00  0.1447E+01
  -2.747  0.6912E+00  0.1454E+01
  -2.737  0.6878E+00  0.1460E+01
  -2.727  0.6845E+00  0.1467E+01
  -2.717  0.6813E+00  0.1474E+01
  -2.707  0.6782E+00  0.1481E+01
  -2.697  0.6753E+00  0.1488E+01
  -2.687  0.6725E+00  0.1494E+01
  -2.677  0.6698E+00  0.1501E+01
  -2.667  0.6673E+00  0.1508E+01
  -2.657  0.6649E+00  0.1515E+01
  -2.647  0.6626E+00  0.1521E+01
  -2.637  0.6604E+00  0.1528E+01
  -2.627  0.6582E+00  0.1534E+01
  -2.617  0.6559E+00  0.1541E+01
  -2.607  0.6535E+00  0.1548E+01
  -2.597  0.6512E+00  0.1554E+01
  -2.587  0.6488E+00  0.1561E+01
  -2.577  0.6463E+00  0.1567E+01
  -2.567  0.6438E+00  0.1573E+01
  -2.557  0.6413E+00  0.1580E+01
  -2.547  0.6388E+00  0.1586E+01
  -2.537  0.6362E+00  0.1593E+01
  -2.527  0.6335E+00  0.1599E+01
  -2.517  0.6308E+00  0.1605E+01
  -2.507  0.6281E+00  0.1612E+01
  -2.497  0.6254E+00  0.1618E+01
  -2.487  0.6240E+00  0.1624E+01
  -2.477  0.6250E+00  0.1630E+01
  -2.467  0.6284E+00  0.1637E+01
  -2.457  0.6342E+00  0.1643E+01
  -2.447  0.6425E+00  0.1649E+01
  -2.437  0.6533E+00  0.1656E+01
  -2.427  0.6665E+00  0.1662E+01
  -2.417  0.6027E+00  0.1669E+01
  -2.407  0.6003E+00  0.1675E+01
  -2.397  0.5982E+00  0.1681E+01
  -2.387  0.5960E+00  0.1687E+01
  -2.377  0.5938E+00  0.1693E+01
  -2.367  0.5915E+00  0.1699E+01
  -2.357  0.5893E+00  0.1705E+01
  -2.347  0.5870E+00  0.1710E+01
  -2.337  0.5847E+00  0.1716E+01
  -2.327  0.5823E+00  0.1722E+01
  -2.317  0.5800E+00  0.1728E+01
  -2.307  0.5776E+00  0.1734E+01
  -2.297  0.5751E+00  0.1740E+01
  -2.287  0.5727E+00  0.1745E+01
  -2.277  0.5702E+00  0.1751E+01
  -2.267  0.5677E+00  0.1757E+01
  -2.257  0.5652E+00  0.1762E+01
  -2.247  0.5626E+00  0.1768E+01
  -2.237  0.5600E+00  0.1774E+01
  -2.227  0.5574E+00  0.1779E+01
  -2.217  0.5548E+00  0.1785E+01
  -2.207  0.5521E+00  0.1790E+01
  -2.197  0.5494E+00  0.1796E+01
  -2.187  0.5467E+00  0.1801E+01
  -2.177  0.5440E+00  0.1807E+01
  -2.167  0.5414E+00  0.1812E+01
  -2.157  0.5401E+00  0.1818E+01
  -2.147  0.5393E+00  0.1823E+01
  -2.137  0.5376E+00  0.1828E+01
  -2.127  0.5357E+00  0.1834E+01
  -2.117  0.5335E+00  0.1839E+01
  -2.107  0.5311E+00  0.1844E+01
  -2.097  0.5283E+00  0.1850E+01
  -2.087  0.5253E+00  0.1855E+01
  -2.077  0.5221E+00  0.1860E+01
  -2.067  0.5185E+00  0.1865E+01
  -2.057  0.5148E+00  0.1871E+01
  -2.047  0.5103E+00  0.1876E+01
  -2.037  0.5042E+00  0.1881E+01
  -2.027  0.4973E+00  0.1886E+01
  -2.017  0.4897E+00  0.1891E+01
  -2.007  0.4813E+00  0.1896E+01
  -1.997  0.4721E+00  0.1900E+01
  -1.987  0.4622E+00  0.1905E+01
  -1.977  0.4515E+00  0.1910E+01
  -1.967  0.4401E+00  0.1914E+01
  -1.957  0.4278E+00  0.1918E+01
  -1.947  0.4149E+00  0.1923E+01
  -1.937  0.4011E+00  0.1927E+01
  -1.927  0.3854E+00  0.1931E+01
  -1.917  0.3690E+00  0.1934E+01
  -1.907  0.3531E+00  0.1938E+01
  -1.897  0.3377E+00  0.1941E+01
  -1.887  0.3228E+00  0.1945E+01
  -1.877  0.3099E+00  0.1948E+01
  -1.867  0.2984E+00  0.1951E+01
  -1.857  0.2870E+00  0.1954E+01
  -1.847  0.2759E+00  0.1957E+01
  -1.837  0.2649E+00  0.1959E+01
  -1.827  0.2541E+00  0.1962E+01
  -1.817  0.2435E+00  0.1964E+01
  -1.807  0.2331E+00  0.1967E+01
  -1.797  0.2229E+00  0.1969E+01
  -1.787  0.2128E+00  0.1971E+01
  -1.777  0.2029E+00  0.1973E+01
  -1.767  0.1933E+00  0.1975E+01
  -1.757  0.1838E+00  0.1977E+01
  -1.747  0.1744E+00  0.1979E+01
  -1.737  0.1653E+00  0.1981E+01
  -1.727  0.1564E+00  0.1982E+01
  -1.717  0.1476E+00  0.1984E+01
  -1.707  0.1390E+00  0.1985E+01
  -1.697  0.1306E+00  0.1987E+01
  -1.687  0.1224E+00  0.1988E+01
  -1.677  0.1143E+00  0.1989E+01
  -1.667  0.1065E+00  0.1990E+01
  -1.657  0.9897E-01  0.1991E+01
  -1.647  0.9168E-01  0.1992E+01
  -1.637  0.8465E-01  0.1993E+01
  -1.627  0.7789E-01  0.1994E+01
  -1.617  0.7139E-01  0.1995E+01
  -1.607  0.6516E-01  0.1995E+01
  -1.597  0.5920E-01  0.1996E+01
  -1.587  0.5350E-01  0.1996E+01
  -1.577  0.4806E-01  0.1997E+01
  -1.567  0.4290E-01  0.1997E+01
  -1.557  0.3800E-01  0.1998E+01
  -1.547  0.3336E-01  0.1998E+01
  -1.537  0.2901E-01  0.1998E+01
  -1.527  0.2509E-01  0.1999E+01
  -1.517  0.2164E-01  0.1999E+01
  -1.507  0.1866E-01  0.1999E+01
  -1.497  0.1644E-01  0.1999E+01
  -1.487  0.1519E-01  0.2000E+01
  -1.477  0.1426E-01  0.2000E+01
  -1.467  0.1365E-01  0.2000E+01
  -1.457  0.1336E-01  0.2000E+01
  -1.447  0.1339E-01  0.2000E+01
  -1.437  0.1373E-01  0.2000E+01
  -1.427  0.1440E-01  0.2000E+01
  -1.417  0.1538E-01  0.2001E+01
  -1.407  0.1670E-01  0.2001E+01
  -1.397  0.1849E-01  0.2001E+01
  -1.387  0.2080E-01  0.2001E+01
  -1.377  0.2361E-01  0.2001E+01
  -1.367  0.2693E-01  0.2002E+01
  -1.357  0.3071E-01  0.2002E+01
  -1.347  0.3479E-01  0.2002E+01
  -1.337  0.3915E-01  0.2002E+01
  -1.327  0.4379E-01  0.2003E+01
  -1.317  0.4871E-01  0.2003E+01
  -1.307  0.5391E-01  0.2004E+01
  -1.297  0.5939E-01  0.2004E+01
  -1.287  0.6515E-01  0.2005E+01
  -1.277  0.7119E-01  0.2006E+01
  -1.267  0.7745E-01  0.2006E+01
  -1.257  0.8386E-01  0.2007E+01
  -1.247  0.9042E-01  0.2008E+01
  -1.237  0.9712E-01  0.2009E+01
  -1.227  0.1040E+00  0.2010E+01
  -1.217  0.1110E+00  0.2011E+01
  -1.207  0.1181E+00  0.2012E+01
  -1.197  0.1254E+00  0.2014E+01
  -1.187  0.1328E+00  0.2015E+01
  -1.177  0.1404E+00  0.2016E+01
  -1.167  0.1481E+00  0.2018E+01
  -1.157  0.1560E+00  0.2019E+01
  -1.147  0.1640E+00  0.2021E+01
  -1.137  0.1722E+00  0.2022E+01
  -1.127  0.1805E+00  0.2024E+01
  -1.117  0.1889E+00  0.2026E+01
  -1.107  0.1975E+00  0.2028E+01
  -1.097  0.2063E+00  0.2030E+01
  -1.087  0.2152E+00  0.2032E+01
  -1.077  0.2242E+00  0.2034E+01
  -1.067  0.2334E+00  0.2037E+01
  -1.057  0.2427E+00  0.2039E+01
  -1.047  0.2522E+00  0.2041E+01
  -1.037  0.2618E+00  0.2044E+01
  -1.027  0.2716E+00  0.2047E+01
  -1.017  0.2815E+00  0.2049E+01
  -1.007  0.2915E+00  0.2052E+01
  -0.997  0.3018E+00  0.2055E+01
  -0.987  0.3121E+00  0.2058E+01
  -0.977  0.3226E+00  0.2062E+01
  -0.967  0.3351E+00  0.2065E+01
  -0.957  0.3507E+00  0.2068E+01
  -0.947  0.3662E+00  0.2072E+01
  -0.937  0.3818E+00  0.2076E+01
  -0.927  0.3973E+00  0.2079E+01
  -0.917  0.4128E+00  0.2084E+01
  -0.907  0.4283E+00  0.2088E+01
  -0.897  0.4438E+00  0.2092E+01
  -0.887  0.4593E+00  0.2097E+01
  -0.877  0.4747E+00  0.2101E+01
  -0.867  0.4902E+00  0.2106E+01
  -0.857  0.5055E+00  0.2111E+01
  -0.847  0.5174E+00  0.2116E+01
  -0.837  0.5268E+00  0.2121E+01
  -0.827  0.5360E+00  0.2127E+01
  -0.817  0.5448E+00  0.2132E+01
  -0.807  0.5534E+00  0.2138E+01
  -0.797  0.5617E+00  0.2143E+01
  -0.787  0.5698E+00  0.2149E+01
  -0.777  0.5775E+00  0.2155E+01
  -0.767  0.5843E+00  0.2160E+01
  -0.757  0.5909E+00  0.2166E+01
  -0.747  0.5982E+00  0.2172E+01
  -0.737  0.6074E+00  0.2178E+01
  -0.727  0.6185E+00  0.2184E+01
  -0.717  0.6317E+00  0.2191E+01
  -0.707  0.6469E+00  0.2197E+01
  -0.697  0.6640E+00  0.2204E+01
  -0.687  0.6832E+00  0.2210E+01
  -0.677  0.7043E+00  0.2217E+01
  -0.667  0.7274E+00  0.2224E+01
  -0.657  0.7526E+00  0.2232E+01
  -0.647  0.7797E+00  0.2239E+01
  -0.637  0.8815E+00  0.2248E+01
  -0.627  0.8650E+00  0.2256E+01
  -0.617  0.9052E+00  0.2265E+01
  -0.607  0.9489E+00  0.2275E+01
  -0.597  0.9965E+00  0.2284E+01
  -0.587  0.1048E+01  0.2295E+01
  -0.577  0.1103E+01  0.2305E+01
  -0.567  0.1162E+01  0.2317E+01
  -0.557  0.1232E+01  0.2329E+01
  -0.547  0.1319E+01  0.2341E+01
  -0.537  0.1423E+01  0.2355E+01
  -0.527  0.1539E+01  0.2370E+01
  -0.517  0.1546E+01  0.2385E+01
  -0.507  0.1547E+01  0.2401E+01
  -0.497  0.1544E+01  0.2416E+01
  -0.487  0.1537E+01  0.2432E+01
  -0.477  0.1514E+01  0.2447E+01
  -0.467  0.1487E+01  0.2462E+01
  -0.457  0.1461E+01  0.2477E+01
  -0.447  0.1444E+01  0.2491E+01
  -0.437  0.1429E+01  0.2505E+01
  -0.427  0.1412E+01  0.2520E+01
  -0.417  0.1395E+01  0.2534E+01
  -0.407  0.1376E+01  0.2548E+01
  -0.397  0.1357E+01  0.2561E+01
  -0.387  0.1336E+01  0.2575E+01
  -0.377  0.1315E+01  0.2588E+01
  -0.367  0.1292E+01  0.2601E+01
  -0.357  0.1269E+01  0.2614E+01
  -0.347  0.1246E+01  0.2626E+01
  -0.337  0.1222E+01  0.2639E+01
  -0.327  0.1198E+01  0.2651E+01
  -0.317  0.1174E+01  0.2663E+01
  -0.307  0.1150E+01  0.2674E+01
  -0.297  0.1126E+01  0.2686E+01
  -0.287  0.1101E+01  0.2697E+01
  -0.277  0.1076E+01  0.2708E+01
  -0.267  0.1051E+01  0.2718E+01
  -0.257  0.1027E+01  0.2729E+01
  -0.247  0.1004E+01  0.2739E+01
  -0.237  0.9819E+00  0.2749E+01
  -0.227  0.9609E+00  0.2759E+01
  -0.217  0.9408E+00  0.2768E+01
  -0.207  0.9217E+00  0.2777E+01
  -0.197  0.9035E+00  0.2786E+01
  -0.187  0.8862E+00  0.2795E+01
  -0.177  0.8699E+00  0.2804E+01
  -0.167  0.8545E+00  0.2813E+01
  -0.157  0.8401E+00  0.2821E+01
  -0.147  0.8266E+00  0.2830E+01
  -0.137  0.8140E+00  0.2838E+01
  -0.127  0.8024E+00  0.2846E+01
  -0.117  0.7918E+00  0.2854E+01
  -0.107  0.7824E+00  0.2862E+01
  -0.097  0.7736E+00  0.2870E+01
  -0.087  0.7650E+00  0.2877E+01
  -0.077  0.7565E+00  0.2885E+01
  -0.067  0.7482E+00  0.2892E+01
  -0.057  0.7400E+00  0.2900E+01
  -0.047  0.7319E+00  0.2907E+01
  -0.037  0.7240E+00  0.2914E+01
  -0.027  0.7162E+00  0.2922E+01
  -0.017  0.7091E+00  0.2929E+01
  -0.007  0.7024E+00  0.2936E+01
   0.003  0.6957E+00  0.2943E+01
   0.013  0.6891E+00  0.2950E+01
   0.023  0.6825E+00  0.2957E+01
   0.033  0.6759E+00  0.2963E+01
   0.043  0.6693E+00  0.2970E+01
   0.053  0.6629E+00  0.2977E+01
   0.063  0.6564E+00  0.2983E+01
   0.073  0.6500E+00  0.2990E+01
   0.083  0.6435E+00  0.2996E+01
   0.093  0.6371E+00  0.3003E+01
   0.103  0.6308E+00  0.3009E+01
   0.113  0.6246E+00  0.3015E+01
   0.123  0.6186E+00  0.3022E+01
   0.133  0.6128E+00  0.3028E+01
   0.143  0.6070E+00  0.3034E+01
   0.153  0.6014E+00  0.3040E+01
   0.163  0.5960E+00  0.3046E+01
   0.173  0.5906E+00  0.3052E+01
   0.183  0.5854E+00  0.3058E+01
   0.193  0.5803E+00  0.3064E+01
   0.203  0.5754E+00  0.3069E+01
   0.213  0.5706E+00  0.3075E+01
   0.223  0.5659E+00  0.3081E+01
   0.233  0.5613E+00  0.3086E+01
   0.243  0.5568E+00  0.3092E+01
   0.253  0.5525E+00  0.3097E+01
   0.263  0.5483E+00  0.3103E+01
   0.273  0.5441E+00  0.3108E+01
   0.283  0.5398E+00  0.3114E+01
   0.293  0.5360E+00  0.3119E+01
   0.303  0.5324E+00  0.3125E+01
   0.313  0.5289E+00  0.3130E+01
   0.323  0.5253E+00  0.3135E+01
   0.333  0.5218E+00  0.3140E+01
   0.343  0.5184E+00  0.3146E+01
   0.353  0.5149E+00  0.3151E+01
   0.363  0.5115E+00  0.3156E+01
   0.373  0.5081E+00  0.3161E+01
   0.383  0.5047E+00  0.3166E+01
   0.393  0.5014E+00  0.3171E+01
   0.403  0.4981E+00  0.3176E+01
   0.413  0.4948E+00  0.3181E+01
   0.423  0.4915E+00  0.3186E+01
   0.433  0.4883E+00  0.3191E+01
   0.443  0.4851E+00  0.3196E+01
   0.453  0.4819E+00  0.3201E+01
   0.463  0.4788E+00  0.3205E+01
   0.473  0.4757E+00  0.3210E+01
   0.483  0.4726E+00  0.3215E+01
   0.493  0.4695E+00  0.3220E+01
   0.503  0.4665E+00  0.3224E+01
   0.513  0.4635E+00  0.3229E+01
   0.523  0.4605E+00  0.3234E+01
   0.533  0.4575E+00  0.3238E+01
   0.543  0.4546E+00  0.3243E+01
   0.553  0.4517E+00  0.3247E+01
   0.563  0.4488E+00  0.3252E+01
